V1,V3,V4,V5,rid,consent,age,gender,hhi,ethnicity,hispanic,education,region,zip,inputstate,votereg,pid3,dem_strength,rep_strength,ind_lean,pid7,educ4,ideo5,marstat,presvote16_post,intent,presvote2020,presvote2020_voted,presvote_2020lean,religpew,pew_bornagain,employ,newsint,urbancity,class,acknowledgment,nationalweight,margin,trumplose,whytrump,tres11,tres22,tres33,duration
R_25ZQ0uhNrfUfzRa,10/25/20 8:26,10/25/20 8:40,1,5f958a84-9a4e-006f-e46b-8fff0b5aefdb,1,29,1,1,10,1,5,4,85001,3,1,1,2,NA,NA,2,3,2,5,1,2,1,NA,NA,2,2,2,1,1,4,2,0.528165767,4,NA,NA,NA,NA,NA,14.87
R_3MMV3hfOYiKXmUs,10/25/20 8:31,10/25/20 8:41,1,5f958c47-2fb4-2bf0-7e07-32f6194ddb26,1,33,2,3,6,1,5,4,93305,5,2,3,NA,NA,3,4,3,3,1,7,4,NA,NA,NA,2,2,4,3,1,3,5,0.420827134,14,NA,NA,NA,NA,NA,9.85
R_2yehE01iKABwkZb,10/25/20 8:38,10/25/20 8:43,1,5f958d9d-2e5f-4cd4-d3fd-a6916c68e53f,1,22,2,3,1,1,5,4,85283,3,1,1,1,NA,NA,1,3,1,6,7,1,1,NA,NA,12,2,2,1,1,4,1,0.507891728,7,NA,NA,NA,NA,NA,5.52
R_1oGwBbzsb2e86X8,10/25/20 8:37,10/25/20 8:45,1,5f958d7c-2585-f803-0742-2729e7717738,1,48,2,4,15,2,4,4,95695,5,1,2,NA,2,NA,6,2,3,5,4,3,NA,1,NA,1,1,6,2,2,5,4,1.777727949,10,NA,NA,NA,NA,NA,8.82
R_1hNh9k0rcS1fRHJ,10/25/20 8:38,10/25/20 8:45,1,5f958db6-7a6f-3eac-2ce3-cf525fb78381,1,40,2,19,2,1,5,4,89110,29,1,2,NA,2,NA,6,3,4,1,2,1,2,NA,NA,1,1,1,2,2,2,2,0.442578942,15,2,NA,NA,NA,NA,7.27
R_eEgJOf6yxzBvF2p,10/25/20 8:40,10/25/20 8:46,1,5f958e3a-a15b-d80b-b01f-688bf20c9670,1,32,2,1,2,1,2,4,93535,5,1,2,NA,1,NA,7,1,3,3,7,3,NA,3,NA,3,1,3,1,1,3,3,1.614181654,5,NA,NA,NA,NA,NA,5.25
R_33k8s6mOQaDh57s,10/25/20 8:42,10/25/20 8:50,1,5f958ea2-1229-54d3-1760-585e5949a2d5,1,36,2,-3105,16,15,6,4,90046,5,1,3,NA,NA,3,4,4,3,5,1,1,1,NA,NA,12,2,1,2,1,4,2,0.62891305,14,NA,NA,NA,NA,NA,8.48
R_1diT0js5X91XHBR,10/25/20 8:23,10/25/20 9:00,1,5f9588cd-f623-0885-2d17-f550bbd12b4d,1,22,1,1,2,1,3,2,62903,14,1,1,1,NA,NA,1,2,3,5,1,1,1,NA,NA,12,2,1,2,1,3,1,1.21499239,5,NA,NA,NA,NA,NA,36.53
R_3kuhCP5DJnq95N5,10/25/20 8:57,10/25/20 9:03,1,5f95922c-81de-2d7c-6f4e-326037ce5a17,1,70,2,7,1,1,2,2,53572,51,1,3,NA,NA,2,5,1,4,4,3,1,3,NA,NA,12,2,5,1,3,4,5,2.168407878,7,NA,NA,NA,NA,NA,6.77
R_vIiJAniBAcbBB9D,10/25/20 8:56,10/25/20 9:05,1,5f95920e-8f52-dfc8-7bdf-164cb56904fa,1,63,1,16,1,1,5,3,32824,10,1,2,NA,1,NA,7,3,5,5,2,1,2,NA,NA,11,2,1,1,2,2,3,0.570054691,2,2,NA,NA,NA,NA,8.73
R_2Y3NsVqoRpo9ef5,10/25/20 8:55,10/25/20 9:05,1,5f959192-2c32-237c-fd01-9d14c6f19038,1,66,2,6,1,1,4,1,14020,33,1,1,1,NA,NA,1,2,2,5,1,3,NA,1,NA,2,2,5,1,3,3,3,0.798787924,5,NA,NA,NA,NA,NA,10.2
R_1nUAYtPzlJDP4Z6,10/25/20 8:56,10/25/20 9:05,1,5f9591e2-2e52-dbad-ca70-79150d464433,1,50,1,8,1,1,5,3,72211,4,1,1,1,NA,NA,1,3,1,3,1,3,NA,1,NA,9,2,4,1,1,3,1,0.922392741,8,NA,NA,NA,NA,NA,9.62
R_2VmdPyrZm6uF8Tv,10/25/20 8:57,10/25/20 9:07,1,5f959261-ccfa-39a1-d22c-675e7681c90f,1,63,1,8,1,1,2,4,89074,29,1,3,NA,NA,2,5,1,3,3,2,3,NA,2,NA,12,2,5,3,1,3,3,0.884643937,10,2,NA,NA,NA,NA,10.02
R_22kKpuD3kuNfpGK,10/25/20 8:58,10/25/20 9:08,1,5f9592a7-9814-59cd-f351-cece0406da30,1,32,2,3,6,1,3,4,89106,29,1,1,1,NA,NA,1,2,1,5,7,1,1,NA,NA,12,2,1,1,1,3,1,0.844035063,4,NA,NA,NA,NA,NA,9.33
R_25N36uiawBxcpTD,10/25/20 8:56,10/25/20 9:08,1,5f95920e-5a70-c230-39e9-38619b29822f,1,41,1,4,1,1,2,2,49284,23,1,3,NA,NA,3,4,1,3,5,3,1,1,NA,NA,12,2,4,1,3,5,3,1.301674366,15,NA,NA,NA,NA,NA,11.52
R_3nSImNq5l4Cqx3o,10/25/20 8:56,10/25/20 9:08,1,5f959200-c836-70ea-ec7a-ebd7ab4dcebc,1,74,1,12,1,1,6,1,16648,39,1,3,NA,NA,3,4,4,3,4,3,3,NA,1,NA,1,2,5,1,3,3,1,1.20135052,14,NA,NA,NA,NA,NA,11.75
R_2SoSKWMmqe9jdcF,10/25/20 9:02,10/25/20 9:09,1,5f959348-cf83-bc1f-0be8-a257a8355273,1,67,1,21,1,1,6,4,92110,5,1,1,1,NA,NA,1,4,1,6,1,1,1,NA,NA,2,2,5,1,1,2,1,0.705471421,7,NA,NA,NA,NA,NA,6.73
R_1KkcamarEZtk5tu,10/25/20 9:01,10/25/20 9:10,1,5f95933d-f1e0-db10-39d0-58fcb81016c7,1,63,1,11,1,1,6,1,16239,39,1,3,NA,NA,3,4,4,2,1,2,1,2,NA,NA,1,2,5,4,3,3,4,0.545823097,2,2,NA,NA,NA,NA,8.92
R_3JDUuJpkcgnvOKt,10/25/20 8:57,10/25/20 9:11,1,5f95923d-1d8e-3c85-c73a-a4bdc86c1b12,1,85,1,15,1,1,5,2,60523,14,1,3,NA,NA,3,4,3,4,1,2,1,2,NA,NA,2,2,5,1,2,3,4,0.883366989,6,2,NA,NA,NA,NA,13.78
R_20YRIOFoHdkU327,10/25/20 9:01,10/25/20 9:11,1,5f9592d7-e03c-23b5-e7f8-c8d2c16da76d,1,38,1,3,1,1,4,1,19014,39,1,2,NA,1,NA,7,2,3,5,2,1,2,NA,NA,12,2,4,2,2,3,5,0.811497576,6,2,NA,NA,NA,NA,10.67
R_ZEIacOg6Fb1I0Rb,10/25/20 9:03,10/25/20 9:13,1,5f959397-58a5-0a4b-e208-398d914779c1,1,55,1,1,1,1,5,2,48335,23,1,3,NA,NA,3,4,3,2,5,7,3,NA,1,NA,5,2,4,1,2,3,1,0.701592604,12,NA,NA,NA,NA,NA,10.4
R_3Oe48LNNPuhM3fT,10/25/20 7:18,10/25/20 9:14,1,5f957af2-f78a-65c0-ec84-28d37b0bee06,1,34,2,20,1,1,6,1,10003,33,1,2,NA,1,NA,7,4,4,1,2,1,2,NA,NA,2,2,1,2,1,2,2,0.440895965,5,2,NA,NA,NA,NA,115.92
R_73VuLgQodVvfyOR,10/25/20 8:34,10/25/20 9:16,1,5f958c5a-c77a-9902-edda-433a4e1d8b6b,1,22,1,1,2,2,5,3,35007,NA,1,1,1,NA,NA,1,3,1,1,1,1,1,NA,NA,2,1,1,1,3,3,6,0.960932929,3,NA,NA,NA,NA,NA,42.88
R_2EDZWXvGHUv6uQr,10/25/20 9:05,10/25/20 9:16,1,5f959417-1521-6180-59cc-b15378e2eaeb,1,23,2,-3105,15,2,3,4,91321,5,1,3,NA,NA,3,4,2,3,5,6,1,2,NA,NA,12,2,8,2,2,3,3,1.610960522,3,2,NA,NA,NA,NA,11.25
R_30coJsHTwsMtGFS,10/25/20 9:04,10/25/20 9:23,1,5f9593c4-595d-9fdd-ec13-9c7dac888312,1,25,2,4,1,1,3,4,90003,5,1,1,1,NA,NA,1,2,1,1,1,1,1,NA,NA,12,2,2,2,1,2,6,1.007775927,2,NA,NA,NA,NA,NA,19.4
R_4U8i8x7uS2fODdf,10/25/20 9:14,10/25/20 9:26,1,5f959636-507c-1d5c-1b89-a30050b7b26b,1,58,1,19,2,1,3,3,27610,34,2,1,2,NA,NA,2,2,3,1,7,4,NA,NA,NA,1,1,4,1,2,3,1,1.48047102,2,NA,NA,NA,NA,NA,11.7
R_1DAWk8a438lgfr2,10/25/20 9:12,10/25/20 9:30,1,5f9595d0-0257-efa4-70bf-fb902e617c78,1,62,2,3,2,1,4,2,49442,23,1,1,1,NA,NA,1,2,2,5,1,1,1,NA,NA,11,1,5,3,2,4,1,1.284256007,3,NA,NA,NA,NA,NA,17.85
R_bkhJ1F5Qmd4802l,10/25/20 9:08,10/25/20 9:31,1,5f9594c7-006a-0032-d40e-354e73ed2a57,1,48,1,2,2,1,4,3,28314,34,1,1,1,NA,NA,1,2,3,2,7,3,NA,1,NA,1,1,2,2,2,4,1,1.284564032,14,NA,NA,NA,NA,NA,22.65
R_XTmu2PEqNkEYvzr,10/25/20 8:40,10/25/20 9:38,1,5f958e0c-b4c9-8884-d5de-043d6f183cc3,1,26,1,1,2,1,5,4,94209,5,1,3,NA,NA,1,3,3,2,5,2,1,1,NA,NA,2,1,2,1,1,1,4,0.474179443,9,NA,NA,NA,NA,NA,58.58
R_vN7BfaXpii7UKKB,10/25/20 9:38,10/25/20 9:47,1,5f959bca-86ae-baa3-c16f-a276336a0005,1,20,1,-3105,1,14,1,1,11120,14,1,3,NA,NA,1,3,1,3,5,NA,1,8,NA,2,4,2,8,1,1,3,3,2.348945537,1,2,NA,NA,NA,NA,9.52
R_3NPum7BBJCBcVDz,10/25/20 9:42,10/25/20 9:47,1,5f959cb8-9af6-fc51-7927-e5e5dec7dbd3,1,25,2,12,1,1,2,4,93292,5,1,3,NA,NA,2,5,1,3,5,7,2,3,NA,NA,12,2,2,2,2,3,6,0.909865913,1,NA,NA,NA,NA,NA,5.1
R_2U9JAC6VnMaf5pF,10/25/20 9:42,10/25/20 9:48,1,5f959cbf-1ca7-0878-468f-232742b53912,1,34,2,5,1,1,2,2,45669,36,1,3,NA,NA,3,4,1,3,1,7,1,2,NA,NA,12,2,1,4,3,3,3,1.054587932,1,2,NA,NA,NA,NA,6.48
R_2VkLm7RDi5t61bK,10/25/20 9:42,10/25/20 9:48,1,5f959cdf-1f23-2ca0-ca9e-7abddedc018f,1,22,2,1,1,1,5,2,62025,14,1,3,NA,NA,3,4,3,3,5,4,1,2,NA,NA,12,2,8,3,2,3,3,0.712906209,7,2,NA,NA,NA,NA,6.18
R_21Ao8pMy2s6tFop,10/25/20 9:41,10/25/20 9:49,1,5f959c88-720f-230d-5cb1-f03444242bc8,1,55,2,1,2,1,1,3,71801,4,2,3,NA,NA,3,4,1,3,5,7,4,NA,NA,NA,12,1,6,3,1,5,1,2.007328755,13,NA,NA,NA,NA,NA,7.83
R_1HjlNyOZCuV1AQK,10/25/20 9:44,10/25/20 9:50,1,5f959d40-cd6c-073d-5045-d167b18910c5,1,32,2,5,1,1,3,3,30176,11,1,2,NA,1,NA,7,2,5,1,2,1,2,NA,NA,11,1,2,1,3,4,6,0.770669491,6,2,NA,NA,NA,NA,5.8
R_UyF5t3kX4d1vuZX,10/25/20 9:43,10/25/20 9:50,1,5f959d0a-6357-0acb-16d3-8997b84031eb,1,38,2,19,1,1,2,2,46016,15,1,2,NA,1,NA,7,1,1,6,2,1,2,NA,NA,12,1,1,2,1,4,5,0.994629172,14,2,NA,NA,NA,NA,6.68
R_eDw2Ph40UyDY3NT,10/25/20 9:44,10/25/20 9:50,1,5f959d3b-393d-9ee7-cbca-1baf0a46e18c,1,48,2,5,1,1,3,1,11236,33,1,1,1,NA,NA,1,2,3,5,1,1,1,NA,NA,5,2,1,2,1,4,1,0.902922649,3,NA,NA,NA,NA,NA,6.53
R_302EH6vURwGR9kA,10/25/20 9:43,10/25/20 9:50,1,5f959d0f-c487-bdf6-4139-ca075813b9c9,1,26,2,9,1,1,5,2,55052,24,1,2,NA,1,NA,7,3,3,1,7,1,2,NA,NA,1,2,7,2,3,3,3,0.597278867,4,2,NA,NA,NA,NA,7.42
R_3kBzCV0qDQtdSGU,10/25/20 9:43,10/25/20 9:51,1,5f959cef-78fb-325f-7b17-46959a086f34,1,59,2,6,1,1,2,1,4901,20,1,1,1,NA,NA,1,1,3,4,1,1,1,NA,NA,1,2,5,1,1,5,3,1.100582629,1,NA,NA,NA,NA,NA,8.1
R_OKkNeP92VZWv70d,10/25/20 9:45,10/25/20 9:51,1,5f959d74-2159-cf21-cad7-00dd8ba22848,1,51,2,7,1,1,5,3,76901,45,1,2,NA,1,NA,7,3,5,1,2,1,2,NA,NA,2,2,1,1,3,4,5,0.587103984,10,2,NA,NA,NA,NA,6.57
R_28GrY7gVLxTccLi,10/25/20 9:47,10/25/20 9:52,1,5f959db8-4cac-5504-8814-de79af1662e5,1,25,2,7,1,1,5,3,24368,48,2,2,NA,1,NA,7,3,3,1,7,4,NA,NA,NA,11,2,1,2,3,4,6,0.489454219,7,NA,NA,NA,NA,NA,4.97
R_PB69ZicOdiTPdL3,10/25/20 9:43,10/25/20 9:52,1,5f959cfa-3ab5-62ba-acbd-fe7cb2d4e70c,1,64,2,2,1,1,3,3,21060,21,1,1,1,NA,NA,1,2,2,1,1,1,1,NA,NA,2,2,5,1,2,5,3,0.94812645,6,NA,NA,NA,NA,NA,8.62
R_3phhnewLT82L88T,10/25/20 9:44,10/25/20 9:52,1,5f959d1d-4a24-e94b-175d-f9e795c9a207,1,30,1,18,1,1,5,3,78373,45,1,2,NA,1,NA,7,3,5,1,2,1,2,NA,NA,5,2,1,1,2,2,2,0.575512249,9,2,NA,NA,NA,NA,8.23
R_sj6AJo2ZiJGpJHr,10/25/20 9:43,10/25/20 9:52,1,5f959d1d-4633-f531-d3c0-12e3230f3de6,1,71,2,1,1,1,3,3,22309,48,1,1,1,NA,NA,1,2,3,3,7,3,NA,1,NA,1,1,5,1,2,4,1,1.407643574,15,NA,NA,NA,NA,NA,8.8
R_3MlH101La6ueIm7,10/25/20 9:43,10/25/20 9:52,1,5f959cf4-7646-1e7c-1b46-8323c64dd454,1,34,2,11,1,1,2,3,29550,42,1,3,NA,NA,1,3,1,3,5,1,1,1,NA,NA,12,2,7,2,3,4,2,1.012353675,13,NA,NA,NA,NA,NA,8.7
R_3Gp63DMAr5aLWm6,10/25/20 9:41,10/25/20 9:52,1,5f959c5d-0288-a776-4418-d204e1473ecc,1,40,1,2,1,1,2,3,41465,18,1,2,NA,1,NA,7,1,4,6,2,1,2,NA,NA,12,2,4,2,3,5,5,1.154361504,4,2,NA,NA,NA,NA,11.2
R_1n104u3LRGApvpN,10/25/20 9:47,10/25/20 9:52,1,5f959da1-a1eb-de45-ec5e-a44cd955a962,1,41,1,23,1,1,6,2,63101,26,1,1,1,NA,NA,1,4,3,1,1,2,1,NA,NA,11,1,1,2,1,3,3,0.820231453,10,NA,NA,NA,NA,NA,5.75
R_3szbRENr41GlR42,10/25/20 9:44,10/25/20 9:52,1,5f959d22-7faf-100c-4d0b-c718cb99ca44,1,52,1,7,1,1,5,2,68516,28,1,3,NA,NA,1,3,3,3,5,1,3,NA,1,NA,1,2,1,1,2,3,3,0.821863211,11,NA,NA,NA,NA,NA,8.47
R_2zJbRzu4CjFS2aC,10/25/20 9:46,10/25/20 9:52,1,5f959dab-f36b-ecdf-e818-46682be11669,1,64,2,8,1,1,2,2,46303,15,1,2,NA,1,NA,7,1,5,1,2,1,2,NA,NA,1,1,5,1,3,2,3,0.985197146,14,2,NA,NA,NA,NA,5.93
R_yOPBQuCEvKV7XtD,10/25/20 9:47,10/25/20 9:53,1,5f959daf-efb5-3c54-9eb0-bc5a99c57272,1,41,2,9,1,1,5,3,76049,45,1,2,NA,1,NA,7,3,6,1,2,3,NA,2,NA,11,1,7,1,1,4,5,0.509413998,4,2,NA,NA,NA,NA,6.77
R_324TiVsVHCpide6,10/25/20 9:45,10/25/20 9:53,1,5f959d81-19c4-bfb9-2293-bc8ba508c918,1,72,1,23,1,1,6,2,66213,17,1,2,NA,1,NA,7,4,5,1,2,3,NA,2,NA,1,2,5,1,2,2,1,1.016066651,6,2,NA,NA,NA,NA,7.85
R_3nMFtR1dotjZjRD,10/25/20 9:45,10/25/20 9:54,1,5f959d7e-5895-1d0b-fefa-679d03ecb4e7,1,34,1,6,1,1,2,3,32536,10,1,2,NA,2,NA,6,1,3,6,2,1,2,NA,NA,12,2,6,2,3,3,5,1.03100513,3,2,NA,NA,NA,NA,8.58
R_3HpsViQlwUMgSCi,10/25/20 9:43,10/25/20 9:54,1,5f959d08-a331-1134-ee0f-2be6b10cf14d,1,55,2,2,1,1,1,3,21078,21,1,3,NA,NA,3,4,1,5,1,1,1,2,NA,NA,12,2,4,1,2,5,2,1.306343612,10,2,NA,NA,NA,NA,10.52
R_2f8sDdJCko6mU3m,10/25/20 9:43,10/25/20 9:54,1,5f959cfa-e538-3c0d-d4bb-9a1f0e9f8c8d,1,74,1,6,1,1,5,4,85382,3,1,2,NA,2,NA,6,3,4,1,2,3,NA,2,NA,2,2,5,1,1,3,3,0.858822134,12,2,NA,NA,NA,NA,10.77
R_a32bGMThv29BWFP,10/25/20 9:49,10/25/20 9:54,1,5f959e44-c991-6847-ab52-e486f85fd54c,1,55,2,19,1,1,2,3,72023,4,1,2,NA,1,NA,7,1,3,1,2,3,NA,2,NA,12,1,3,1,2,3,4,1.051771219,12,2,NA,NA,NA,NA,5.77
R_22PJiyc4Jh84dEl,10/25/20 9:46,10/25/20 9:55,1,5f959d7e-ab00-ad29-32de-c0c9615969b6,1,40,2,8,1,1,3,3,30263,11,1,3,NA,NA,3,4,2,3,1,4,3,NA,2,NA,1,1,1,2,3,5,5,1.092008525,15,2,NA,NA,NA,NA,8.88
R_8HvChoEKTX9Rp3b,10/25/20 9:43,10/25/20 9:55,1,5f959d27-acb5-2340-911a-66828c3cb6eb,1,36,2,24,2,1,6,3,20707,21,1,1,2,NA,NA,2,4,3,1,1,3,NA,1,NA,1,2,1,1,2,2,1,0.675834193,6,NA,NA,NA,NA,NA,11.2
R_9LV9VJWRSn7Ltol,10/25/20 9:47,10/25/20 9:55,1,5f959ddc-0028-e976-ae4f-c052165b5d4f,1,51,2,16,1,1,5,2,53555,51,1,1,1,NA,NA,1,3,1,4,1,1,1,NA,NA,9,2,1,1,3,3,1,0.889848849,6,NA,NA,NA,NA,NA,7.78
R_2YyXu2OaWrdEyzq,10/25/20 9:49,10/25/20 9:55,1,5f959e57-2539-e2b4-90bd-03df21270247,1,43,2,6,2,1,3,3,32810,10,1,1,2,NA,NA,2,2,3,5,1,1,1,NA,NA,12,2,1,1,1,3,3,1.189612696,1,NA,NA,NA,NA,NA,5.83
R_1JCHIwfYXUk4myC,10/25/20 9:43,10/25/20 9:55,1,5f959ce4-b2f0-5781-e394-68066e078f93,1,51,2,10,1,1,6,3,38614,25,1,1,1,NA,NA,1,4,1,5,1,1,1,NA,NA,9,2,2,1,3,3,1,0.838749361,9,NA,NA,NA,NA,NA,12.2
R_3FJWePY8OGaJ2ZP,10/25/20 9:49,10/25/20 9:55,1,5f959e55-d653-aca0-6b9a-e2797b128e76,1,24,2,1,2,1,5,3,30315,11,1,1,2,NA,NA,2,3,3,5,7,2,1,NA,NA,11,1,8,2,2,4,1,0.458832206,4,NA,NA,NA,NA,NA,5.75
R_ZC4H4YFXeKlNHfr,10/25/20 9:49,10/25/20 9:55,1,5f959e5b-94ce-faa8-4d02-033ea138e55e,1,30,2,1,1,1,5,1,14228,33,1,3,NA,NA,3,4,3,3,2,7,2,3,NA,NA,12,2,7,3,2,3,6,0.406421522,6,NA,NA,NA,NA,NA,6.28
R_1MVO1TyCId19IrU,10/25/20 9:47,10/25/20 9:55,1,5f959df8-8ace-771d-efb1-2941b96f0415,1,35,1,12,5,1,6,4,91754,5,1,3,NA,NA,3,4,4,3,1,2,1,8,NA,8,7,2,1,1,1,3,1,0.534694642,14,NA,NA,NA,NA,NA,7.92
R_NVGn4W0Vrs1AfqV,10/25/20 9:49,10/25/20 9:56,1,5f959e2e-cf02-2265-7f54-40515967ad4c,1,42,2,11,1,1,5,3,75755,45,1,2,NA,1,NA,7,3,4,1,2,1,2,NA,NA,11,1,4,1,3,4,6,0.509413998,7,2,NA,NA,NA,NA,6.9
R_2VQkmHI8lOQZcrB,10/25/20 9:48,10/25/20 9:57,1,5f959e3c-7560-95d4-a809-52c0e923aadd,1,63,2,14,1,1,6,1,12528,33,1,1,2,NA,NA,2,4,3,4,1,1,1,NA,NA,11,2,5,1,3,3,1,0.542418159,13,NA,NA,NA,NA,NA,8.53
R_3PAGaRqcHTdNK78,10/25/20 9:50,10/25/20 9:57,1,5f959e92-5445-9a37-e713-606bff394770,1,35,2,2,1,1,2,1,12603,33,1,1,1,NA,NA,1,1,1,5,1,1,1,NA,NA,12,2,2,1,1,4,1,0.852898777,6,NA,NA,NA,NA,NA,6.83
R_yPAveu3ineGm2D7,10/25/20 9:52,10/25/20 9:57,1,5f959f2c-06e4-b7f9-55bf-7b8c36a2339b,1,30,1,5,2,1,5,3,29209,42,1,1,1,NA,NA,1,3,2,5,1,1,1,NA,NA,1,1,1,1,1,3,3,0.670089067,1,NA,NA,NA,NA,NA,5
R_2Vmx2KRzY7QCCUJ,10/25/20 9:43,10/25/20 9:57,1,5f959cf1-436e-abc3-4634-85c2b0bbe558,1,44,1,1,1,1,1,3,75966,45,1,1,1,NA,NA,1,1,2,5,1,3,NA,1,NA,1,2,6,1,3,5,6,1.433765014,5,NA,NA,NA,NA,NA,13.85
R_2rJ9n3tzMJUE4Q4,10/25/20 9:49,10/25/20 9:58,1,5f959e41-726a-1010-1e7e-5929cdf22db8,1,48,2,3,2,1,5,3,75215,45,1,1,1,NA,NA,1,3,3,4,1,1,1,NA,NA,11,1,7,1,1,5,1,0.593128559,2,NA,NA,NA,NA,NA,9.15
R_2Uaa8bTtZdxnn93,10/25/20 9:49,10/25/20 9:58,1,5f959e41-9929-c3a0-b3e8-92f6391b5482,1,29,2,1,1,1,5,3,72401,4,1,1,2,NA,NA,2,3,4,1,7,1,1,NA,NA,6,2,4,2,1,5,1,0.489454219,7,NA,NA,NA,NA,NA,8.92
R_bKKoLtC594HDqCt,10/25/20 9:49,10/25/20 9:58,1,5f959e40-96b4-41c2-0dab-3bfb225bf495,1,39,2,1,1,1,3,3,74745,37,1,2,NA,1,NA,7,2,5,1,7,2,1,NA,NA,1,1,6,2,2,5,6,0.817127396,9,NA,NA,NA,NA,NA,9.15
R_Dv4YW3yLTecQn1T,10/25/20 9:49,10/25/20 9:58,1,5f959e59-e6b3-7d4d-40dd-da5db6c8810d,1,60,2,9,1,1,2,3,76067,45,1,2,NA,2,NA,6,1,3,4,2,1,2,NA,NA,1,2,1,1,2,3,3,1.051771219,8,2,NA,NA,NA,NA,9.2
R_xx6T6sjqtssGt7r,10/25/20 9:44,10/25/20 9:58,1,5f959d4c-1240-d45d-cbd1-e5f0f5a9d7bc,1,31,2,7,2,1,2,3,27803,34,1,3,NA,NA,1,3,1,3,5,1,3,NA,1,NA,11,1,4,3,1,4,1,1.822249679,7,NA,NA,NA,NA,NA,13.82
R_2CUnbQA67XAycv6,10/25/20 9:51,10/25/20 9:58,1,5f959ed9-cb74-f9fa-0d8c-f496c225e9f2,1,70,1,11,1,1,5,4,89011,29,1,1,1,NA,NA,1,3,2,1,1,3,NA,1,NA,12,2,5,1,2,3,2,1.066692821,10,NA,NA,NA,NA,NA,7.63
R_2qrzbUZYHvVi6wA,10/25/20 9:54,10/25/20 9:58,1,5f959f88-80db-d245-73fd-1ef027d9c7e2,1,43,2,-3105,1,1,5,4,80123,6,2,2,NA,2,NA,6,3,4,1,2,3,NA,1,NA,1,2,2,1,2,3,2,0.528603383,8,NA,NA,NA,NA,NA,4.28
R_2ZTQw9ga89EZhEu,10/25/20 9:49,10/25/20 9:58,1,5f959e55-7f3a-3ed9-85de-9574cf89f596,1,33,1,13,1,1,5,4,92832,5,1,1,2,NA,NA,2,3,3,5,6,1,3,NA,NA,9,2,2,2,1,4,5,0.63092415,12,NA,NA,NA,NA,NA,9.25
R_2DTtcWRhTxcYFUk,10/25/20 9:50,10/25/20 9:59,1,5f959e9c-ea52-77a4-f5d0-57976d06f26b,1,26,2,2,1,1,5,2,43008,36,3,3,NA,NA,1,3,3,3,3,7,5,8,NA,2,12,2,2,4,3,5,3,0.597278867,4,2,NA,NA,NA,NA,8.65
R_1FqYMesclvRls7C,10/25/20 9:49,10/25/20 9:59,1,5f959e2e-b295-dd57-79d2-c7751cff74ce,1,32,2,6,1,1,3,2,67216,17,1,2,NA,2,NA,6,2,3,1,3,1,8,NA,1,1,1,1,2,1,4,1,1.190172995,13,NA,NA,NA,NA,NA,9.97
R_1EcC8XkC63WARB7,10/25/20 9:49,10/25/20 9:59,1,5f959e87-a1e7-be3b-0d4a-9d02fc663965,1,27,2,19,1,1,6,2,47713,15,1,1,1,NA,NA,1,4,1,5,1,1,1,NA,NA,2,1,1,1,2,1,2,0.804771743,2,NA,NA,NA,NA,NA,9.37
R_2aLAe1wUSPlN0Ea,10/25/20 9:49,10/25/20 9:59,1,5f959e6e-135c-90f4-a678-60352874f41c,1,73,1,13,1,1,6,3,21044,21,1,1,2,NA,NA,2,4,4,6,4,1,2,NA,NA,2,2,5,1,2,3,6,1.443163002,6,2,NA,NA,NA,NA,9.52
R_DUe3rjCq4lAll0B,10/25/20 9:54,10/25/20 9:59,1,5f959f8e-ccce-bd0d-a319-b62ccf012ee6,1,29,2,1,2,1,5,1,13491,33,1,1,1,NA,NA,1,3,1,1,1,1,1,NA,NA,1,2,5,1,1,1,2,0.452828405,7,NA,NA,NA,NA,NA,5.67
R_1GKvz9Z3Xv0ulyu,10/25/20 9:54,10/25/20 9:59,1,5f959f93-712e-9f97-b5dd-8433a3e18380,1,31,1,5,1,1,2,2,43545,36,1,2,NA,2,NA,6,1,3,5,2,2,2,NA,NA,2,2,1,2,3,3,5,0.918638177,8,2,NA,NA,NA,NA,5.57
R_22AnRJKeTFjBebo,10/25/20 9:54,10/25/20 9:59,1,5f959fb2-81a8-2c63-a6c3-0ffedbdfca84,1,58,2,2,1,1,2,2,44420,36,1,1,1,NA,NA,1,1,3,3,1,1,1,NA,NA,2,2,2,1,3,4,4,1.594125461,2,NA,NA,NA,NA,NA,5.02
R_2OQ3dh77Uc9dhvE,10/25/20 9:53,10/25/20 9:59,1,5f959f2c-1b01-4e68-c837-adad10e6d1d5,1,78,1,4,1,1,5,4,90291,5,1,1,1,NA,NA,1,3,1,4,1,3,NA,1,NA,9,2,5,1,1,4,1,1.066692821,12,NA,NA,NA,NA,NA,6.55
R_3dLnStivczatXBy,10/25/20 9:54,10/25/20 10:00,1,5f959f7b-12ac-95be-b9da-905f41a0172e,1,30,1,5,1,1,5,2,55106,24,1,4,NA,NA,3,4,3,3,5,3,1,3,NA,NA,11,2,1,1,1,4,1,0.648955755,6,NA,NA,NA,NA,NA,5.87
R_AM7o5OuWXulP8zv,10/25/20 9:54,10/25/20 10:00,1,5f959fab-4cd1-f385-8f86-22cbe3a0eece,1,39,2,9,1,1,5,4,98204,49,1,1,1,NA,NA,1,3,1,5,1,3,NA,1,NA,9,2,1,2,1,3,2,0.586387997,15,NA,NA,NA,NA,NA,5.72
